Date/Time,ESTE:Surface Inside Face Conduction Heat Transfer Rate per Area [W/m2](TimeStep),ESTE:Surface Outside Face Conduction Heat Transfer Rate per Area [W/m2](TimeStep),NORTE:Surface Inside Face Conduction Heat Transfer Rate per Area [W/m2](TimeStep),NORTE:Surface Outside Face Conduction Heat Transfer Rate per Area [W/m2](TimeStep),OESTE:Surface Inside Face Conduction Heat Transfer Rate per Area [W/m2](TimeStep),OESTE:Surface Outside Face Conduction Heat Transfer Rate per Area [W/m2](TimeStep),SUR:Surface Inside Face Conduction Heat Transfer Rate per Area [W/m2](TimeStep),SUR:Surface Outside Face Conduction Heat Transfer Rate per Area [W/m2](TimeStep),PISO:Surface Inside Face Conduction Heat Transfer Rate per Area [W/m2](TimeStep),PISO:Surface Outside Face Conduction Heat Transfer Rate per Area [W/m2](TimeStep),TECHO:Surface Inside Face Conduction Heat Transfer Rate per Area [W/m2](TimeStep),TECHO:Surface Outside Face Conduction Heat Transfer Rate per Area [W/m2](TimeStep) 
 03/15  20:40:00,-10.800195411010464,63.32838697342481,-14.999617487038904,58.213371650486127,19.87992629855671,124.71604275356776,1.505758723899362,92.59709126933808,-0.07796929248024753,0.0,2.037166592869653,110.0364091079914 
 03/15  20:50:00,-10.445062683826564,63.68490694447246,-14.343359660630086,58.616257222300649,18.59714325154482,122.15814609601466,1.1998496998608062,91.71410641159105,1.1856085533117949,0.0,1.4140356049842922,108.445519457297 
 03/15  21:00:00,-10.078285470701758,63.93458030167494,-13.71831634681439,58.98016589363601,17.355913163956758,119.74053293907264,0.9133642943061204,90.83393928396436,2.3606308476378219,0.0,0.8367540137946889,106.8780330323782 
 03/15  21:10:00,-9.71020891655553,63.16531244459043,-13.126061454513092,58.41738261737146,16.16106941177759,115.16560384005743,0.6513162762171305,88.18810466121704,3.5694937316161488,0.0,0.32418466407671078,103.11111202409529 
 03/15  21:20:00,-9.37063369503312,62.41141194996658,-12.589436499427166,57.88023593505659,14.994918144343501,110.9784752353039,0.3769447241279522,85.7440982626349,4.757898763717549,0.0,-0.33897588593481489,99.64206100600313 
 03/15  21:30:00,-9.05388238919818,61.66420138503463,-12.095908124218795,57.351715341103048,13.87492817710745,107.08644208099804,0.06585672176015578,83.44738552627018,5.903085502141494,0.0,-0.92130076697822,96.39269005552819 
 03/15  21:40:00,-8.751712495308539,68.86935076005762,-11.631561622088839,56.82483939561553,12.817101386432114,103.4389226600183,-0.22075946818858939,81.27036152952997,7.003808108816429,0.0,-1.466006208701856,93.3237547141398 
 03/15  21:50:00,-8.472161806053237,67.17560623527447,-11.190962398853117,56.29595315394886,11.82710797254731,88.36393545623173,-0.4874147350533349,79.1952309078024,8.059218664127912,0.0,-1.972073844976876,90.40937936428327 
 03/15  22:00:00,-8.23184158695608,65.72104785415718,-10.775607317715185,55.7630302550765,10.916702132595674,86.6597293360453,-0.7371317636734602,77.2092856377426,9.064601653190949,0.0,-2.4423322483594349,87.63063289292268 
 03/15  22:10:00,-8.033403591054139,64.24544804076914,-10.389154373052179,55.16798786451727,10.097998856070263,84.66815085941494,-0.9748183436563522,75.13620901648778,10.013966214078664,0.0,-2.8823083556007988,85.14305760178013 
 03/15  22:20:00,-7.86861029542456,62.86666173781555,-10.031101681064229,54.57333686009429,9.36199349564231,92.19922706406806,-1.20166874818824,73.15568920569263,10.906091733264475,0.0,-3.294326046233664,82.76292973461455 
 03/15  22:30:00,-7.72620030159419,61.556359943850797,-9.69723693495689,53.977334201329089,8.68236723058817,88.75827170530966,-1.4152624401144749,71.25597396444141,11.744059903804555,0.0,-3.677677415326343,80.48395377778002 
 03/15  22:40:00,-7.596412860183136,60.297583004530228,-9.382597538629398,53.37914002661569,8.032868237876756,85.67725122677803,-1.6125360146884305,69.42878562337273,12.532315751175247,0.0,-4.030957554866291,78.2990148846095 
 03/15  22:50:00,-7.473781802164012,53.98414978269966,-9.085003729122264,52.77824915385918,7.407827723206083,82.81742638345236,-1.7932983454763872,67.66745669292277,13.273079381885964,0.0,-4.355284110373077,76.20126556155242 
 03/15  23:00:00,-7.350266585079908,53.526140088029709,-8.804617571431664,52.17429200860556,6.809546004623826,80.1286984629121,-1.9595935934396494,65.9663053570157,13.966595697349476,0.0,-4.6537826477244839,74.18421975725846 
 03/15  23:10:00,-7.217811315762674,53.25918295459792,-8.542436560853958,51.86468006986547,6.239969462772478,78.10277946278984,-2.114102584565444,64.77747033905144,14.612433912522193,0.0,-4.930150214475361,72.64813171782771 
 03/15  23:20:00,-7.077854183796035,52.9255214834036,-8.298318535714316,51.53420253247555,5.700322526278796,76.15367871367971,-2.2584088551273,63.60335118017838,15.21171356855075,0.0,-5.186903107380431,71.14452552768762 
 03/15  23:30:00,-6.935500385057367,52.55223721841776,-8.071359393708008,51.18903215342948,5.190781268166575,74.28121781329219,-2.3935777501587838,62.451701106919248,15.766919262419379,0.0,-5.42583208599649,69.67991411106982 
 03/15  23:40:00,-6.794864301689131,52.153168227172049,-7.860457853819753,54.40823695259451,4.711046333588683,72.48136152479856,-2.5202025435662565,61.32481487775112,16.28115979710401,0.0,-5.648043015351959,68.25532735182014 
 03/15  23:50:00,-6.657815253633316,51.736516848357727,-7.668113170938341,53.540391353520139,4.261168245121553,70.74967572177389,-2.637944135328553,60.223174674636997,16.75816823779769,0.0,-5.853580649389414,66.8700222732025 
 03/15  24:00:00,-6.52493080985937,51.30737796460926,-7.497983280680501,52.75784748924161,3.8410863593394426,69.08180361617974,-2.7459525876095087,55.72065328025474,17.20151614579345,0.0,-6.042190489527229,65.52239364004618 
 03/16  00:10:00,-6.3975327890511839,51.78473415386816,-7.348358875418626,53.57714124604536,3.4490045713525889,69.61183218636484,-2.8410954117698568,60.11543748213103,17.613046811344249,0.0,-6.215118717835594,66.08297969151886 
 03/16  00:20:00,-6.276347381718779,52.18692339344307,-7.215216584778091,50.452504603469609,3.08180093315832,69.99048490539986,-2.923764128214998,60.65484679572069,17.995572128881578,0.0,-6.374756420126914,66.503941408115 
 03/16  00:30:00,-6.161115071654422,52.53361244628559,-7.090824150384378,50.95452567094571,2.735456293401512,70.26264095240845,-3.0025961034348258,61.13651219972962,18.35389527407824,0.0,-6.524476465313228,66.82655981630774 
 03/16  00:40:00,-6.0519379029815358,52.834803968751888,-6.966899947115053,51.35834061347896,2.406085346351574,70.44976823716024,-3.0832163349273289,61.55350362506124,18.69209166457722,0.0,-6.667927466822903,67.07071763200338 
 03/16  00:50:00,-5.948548790539007,58.32994774239319,-6.8412180959585389,51.70140462050813,2.0920751639034735,70.56589559698455,-3.166853317810819,61.911429990295349,19.014002318160239,0.0,-6.806983064499491,67.2494230557204 
 03/16  01:00:00,-5.855970237997553,58.56984186650948,-6.713869589918431,51.99755763039957,1.7952755119367794,63.777727848319958,-3.252348040568677,62.21580535631119,19.323524401472697,0.0,-6.941552545198192,67.37198090514153 
 03/16  01:10:00,-5.782765494734122,57.68510816854905,-6.58610427046051,51.60022562141012,1.5277496926667027,63.03349943960461,-3.3389680155671614,61.22917486081906,19.622848200247064,0.0,-7.071767166451309,66.33168411564748 
 03/16  01:20:00,-5.729730996868511,56.91938871456159,-6.460469505832634,51.23129206984004,1.3125722657764528,62.23837761820505,-3.4268857809838666,60.33518750917392,19.910960055914985,0.0,-7.198532803370199,65.38666768389635 
 03/16  01:30:00,-5.694251538932576,56.227909102487959,-6.340702193732795,50.879784312545329,1.0443504046609178,61.44216080178944,-3.516877845030649,59.50406327747555,20.183384682366524,0.0,-7.323535062608471,64.50758800428503 
 03/16  01:40:00,-5.666833043815359,55.588813106114,-6.223111479293266,50.54110309217663,0.8164190108177536,60.657714714740908,-3.6031618413467187,58.721496441128468,20.44399803934448,0.0,-7.4407834022540559,63.68041723324882 
 03/16  01:50:00,-5.643155878323796,54.98904255511252,-6.107561450960247,50.21258228455872,0.6093814047558226,59.89077705499449,-3.68398992545076,57.97866788807505,20.6923235436725,0.0,-7.548995270053183,62.89643691355809 
 03/16  02:00:00,-5.621750421337765,54.42020320197935,-5.995311767417206,49.89251261668073,0.4180355886783218,59.14419979721947,-3.759576131675203,57.269660265858878,20.926236158463554,0.0,-7.649173310033575,62.14971544374339 
 03/16  02:10:00,-5.601930506121789,55.83384884026373,-5.887285193039361,50.78874894735759,0.23909594948463565,59.82540187584118,-3.830415539236583,58.64402800029666,21.14443484155231,0.0,-7.742416296913916,63.321421057057708 
 03/16  02:20:00,-5.5839406620582399,57.07726318567779,-5.783678392205502,51.57995310302181,0.07041136773568724,60.38166659164608,-3.897719707842043,59.83560994107597,21.34837356205594,0.0,-7.830160536300809,64.3112645234462 
 03/16  02:30:00,-5.569355959295535,58.18919507595115,-5.684339982727806,52.291543347866539,-0.0896769965547719,60.846461385739988,-3.963934689972575,60.887004656591447,21.542186015410154,0.0,-7.914758903856864,65.16332459064665 
 03/16  02:40:00,-5.559619370862947,59.18898221710447,-5.588876373140238,52.93656231778914,-0.2423216689385299,61.23734090496578,-4.031201281477706,61.81980111284929,21.730258803248945,0.0,-7.9981108019148909,65.90013851417507 
 03/16  02:50:00,-5.555347553821775,60.089589579787119,-5.496665079253944,53.523812464267169,-0.3881154146793051,61.56626394302043,-4.100644996901792,62.64859327374893,21.916156448176709,0.0,-8.08104431169977,66.53708608723355 
 03/16  03:00:00,-5.556473821841564,60.90063372160421,-5.407678492096011,62.74181692274669,-0.527235582248295,61.842005481801837,-4.172547682773711,63.38424623112428,22.102421026001367,0.0,-8.163583183603123,67.08568820086339 
 03/16  03:10:00,-5.5612805020082309,58.75205959070695,-5.330420458093158,51.99243418360993,-0.658430956401844,59.97574469886604,-4.245414170932918,61.077674416965468,22.2916760346493,0.0,-8.24407060482531,64.67902346133883 
 03/16  03:20:00,-5.567380906591552,56.84685006084578,-5.267446504166628,50.87366243487941,-0.7810110469147276,58.27335282216518,-4.3169361231493899,59.02902416855636,22.482737594003767,0.0,-8.320017247606302,62.55072898535923 
 03/16  03:30:00,-5.573098624870909,55.103233004815368,-5.20445738434546,49.744044793080778,-0.8963915484166591,56.68450489341035,-4.385370002775744,57.15327358844229,22.668401518477368,0.0,-8.389513542236728,60.60843586562919 
 03/16  03:40:00,-5.576388498115193,53.48088910238562,-5.135369615545642,48.64592009235707,-1.0051657138403699,55.18465705987455,-4.448556863035492,55.408372034214838,22.841709470408888,0.0,-8.4505822221156,58.806776776611517 
 03/16  03:50:00,-5.576093031058917,51.95512500057566,-5.061431647255631,47.58278796415493,-1.107788094557236,53.7584372701549,-4.505256423240553,53.76844542041613,22.997203312996363,0.0,-8.50248934425872,57.11787079248052 
 03/16  04:00:00,-5.571769144575228,50.50955489730927,-4.985252937350197,46.553368297421,-1.204724490157787,52.395400677866977,-4.555014619636495,52.21622903926118,23.13133631377059,0.0,-8.545313549024286,55.52311564850538 
 03/16  04:10:00,-5.563125066102884,48.806375034897659,-4.9087247970323919,45.452024841878259,-1.2962266204422122,50.935446918920209,-4.597596150682193,50.39073977029648,23.242497064580676,0.0,-8.579231601721859,53.89181135659419 
 03/16  04:20:00,-5.5497111992287959,47.18383762714416,-4.832971366249922,44.37891727669262,-1.3823836980495799,49.53012093126745,-4.6326248517116259,48.65547344117954,23.330242516242835,0.0,-8.604444427734962,52.341395114453238 
 03/16  04:30:00,-5.530885242362501,45.62506477416764,-4.7586534550953278,43.32924073717527,-1.4636174621928149,53.42528827804108,-4.659517727029652,46.99218262995646,23.394613674924359,0.0,-8.621276620257504,50.85900084197783 
 03/16  04:40:00,-5.5053785720374439,44.11913794623024,-4.685349720737577,42.29934641841214,-1.5455681634055055,51.094265661637567,-4.677076885589713,45.38903096266813,23.436761540561066,0.0,-8.629411852447902,49.435392994356337 
 03/16  04:50:00,-5.472002185707652,42.65784396448521,-4.612253422939375,41.285980318355999,-1.635068906152128,48.992311531953877,-4.684209075768422,43.837092160458499,23.45833364530722,0.0,-8.628413460409093,48.063216837892699 
 03/16  05:00:00,-5.431078674812625,41.234554553177989,-4.539735464649311,40.28602668388794,-1.7302000442844019,47.02979124518106,-4.681354437033633,42.32915214456284,23.459944410158415,0.0,-8.619137781927748,46.73628798212326 
 03/16  05:10:00,-5.38356183285714,40.69383501061907,-4.468552126869781,39.73765144093477,-1.825739002739283,46.19562556097867,-4.669594765755619,41.74318693089003,23.441870996171248,0.0,-8.602912673825358,45.916939175742758 
 03/16  05:20:00,-5.330903375256867,40.13129877055849,-4.399310475102084,39.18426930392911,-1.9179949815234068,45.364238273624099,-4.6505460203773059,41.13594102303637,23.40499124903431,0.0,-8.581051868217856,45.09802962890717 
 03/16  05:30:00,-5.274999642582088,39.56274227167273,-4.3323171962149449,38.633249638883629,-2.0056579754909764,44.547123262177368,-4.626315079633514,40.52389318819428,23.35117717281082,0.0,-8.554642464480139,44.28895060631794 
 03/16  05:40:00,-5.2174090906614769,38.99528172900909,-4.267587897720659,38.08783117845769,-2.0884427090279589,43.74772920278406,-4.598663416650652,39.914415593009838,23.282643473101645,0.0,-8.52435785119269,43.493670163699338 
 03/16  05:50:00,-5.159070892414775,38.43298634636062,-4.204908860466503,37.54986094851233,-2.1662621965460859,42.96750060405452,-4.56870093800535,39.31169092783671,23.201543654958188,0.0,-8.490466466273802,42.71427205479745 
 03/16  06:00:00,-5.100502342588015,37.87832155569731,-4.1440059635053789,37.02044819228968,-2.2390893163205876,42.20703201443416,-4.537082046596197,38.71822442526445,23.109725801330116,0.0,-8.453064101021255,41.95185135931638 
 03/16  06:10:00,-5.0420024266607019,36.41070165634005,-4.084660866745935,35.77630025944268,-2.3069608868911475,40.485238631096539,-4.504214390042307,37.201912997424418,23.008586833450864,0.0,-8.412227172737176,40.196700461463709 
 03/16  06:20:00,-4.983405696364798,35.0318635693809,-4.026616190196364,34.59503404658699,-2.369575511827179,38.87084908087786,-4.470010508920041,35.777694002908678,22.8984065544214,0.0,-8.367550682260799,38.548511708588879 
 03/16  06:30:00,-4.924033848211593,33.72045887369222,-3.9695344399679017,33.46172581095675,-2.426158273510964,37.33960591543382,-4.433841553168577,34.42377255537804,22.778140700355153,0.0,-8.318005288210998,36.98088065900606 
 03/16  06:40:00,-4.8632661693918639,27.704832680871279,-3.9131457809351106,27.548056739609139,-2.4760586177153529,31.119114609682585,-4.39512677024436,28.36842490854906,22.646174813140307,0.0,-8.262490250727752,27.808765254797437 
 03/16  06:50:00,-4.795966313260351,-32.190523465330219,-3.856661841606183,22.47618028082229,-2.5184874157391734,25.760840418029149,-4.35269238136334,19.334440299310019,22.496023321009035,0.0,-8.195499287354096,16.722334341779289 
 03/16  07:00:00,-4.660322952857541,-56.48564934737351,-3.808072590283473,17.427253956789629,-2.5617943939409999,20.44335535962682,-4.309692740068158,11.622328101995209,22.305550312599054,0.0,-8.111466806918543,6.307654859024751 
 03/16  07:10:00,-4.354833557343909,-67.52861869095978,-3.7851014156171915,12.923599383847887,-2.6240619205630084,15.96043580142009,-4.274166674844764,5.14224941926318,22.04333136592595,0.0,-8.01102397151135,-1.72089923255362 
 03/16  07:20:00,-3.8457146358150569,-79.94890753645768,-3.7979533128013829,8.4660602685708,-2.7160159963516437,11.51285771956259,-4.249535190255983,-1.6918081170208553,21.688415096062046,0.0,-7.894046569726015,-10.563062086464243 
 03/16  07:30:00,-3.1562253893821436,-92.50116087834295,-3.8486905034721987,4.0611224865490389,-2.840681296886487,7.113364289102265,-4.234674223529964,-8.804770415044232,21.232331582993539,0.0,-7.759243397968021,-20.120509590934945 
 03/16  07:40:00,-2.320455827795513,-100.10351256302352,-3.9356497382786985,-2.2409416440275438,-2.9974796482872536,0.8427461272453911,-4.225573871661027,-16.851300288659787,20.67469672881043,0.0,-7.601757580081994,-32.373574858736677 
 03/16  07:50:00,-1.3734699899885073,-106.6488016733465,-4.053827108929909,-8.084309194544858,-3.182248057120887,-7.189003886565388,-4.216089000704642,-24.49449192810357,20.019391909231673,0.0,-7.410940658405934,-44.00935937417512 
 03/16  08:00:00,-0.3556751804983378,-111.68691488227342,-4.195923279418821,-13.698221230514946,-3.3858052268099074,-12.76438948827331,-4.199919769455846,-31.82601462317257,19.271314015442159,0.0,-7.173093305950488,-55.10812693757134 
 03/16  08:10:00,0.6896145876212358,-115.93717899740318,-4.3552913251762679,-20.12855705060406,-3.598325657269015,-19.180775116391489,-4.172248781521375,-39.65487647364239,18.435904819102235,0.0,-6.8772942344796779,-67.93444676743002 
 03/16  08:20:00,1.7020818392034017,-119.33270959965876,-4.525785248590637,-26.22246966333546,-3.8139393549192848,-25.276392611827533,-4.129219964236199,-47.11021145732411,17.519215791271337,0.0,-6.514603042054432,-79.9790293817357 
 03/16  08:30:00,2.755673673303818,-121.9718754563603,-4.6976186794897789,-32.00621448517745,-4.02480147393203,-31.071174792361945,-4.063840008655916,-54.2129555148897,16.532308634951734,0.0,-6.072734297698844,-91.30721554073353 
 03/16  08:40:00,3.889730711107177,-124.43289854554814,-4.870484026423355,-36.69659772618252,-4.232108032920905,-35.77857128809114,-3.97826920441571,-60.61678201335326,15.47353266628943,0.0,-5.553418131989702,-101.13265686318937 
 03/16  08:50:00,5.01506026352331,-126.37369181089162,-5.05338800412369,-41.220125572519467,-4.445735464332756,-40.322981295701769,-3.882458588501777,-66.85811609334292,14.332219946704982,0.0,-4.970773052682489,-110.6585357593051 
 03/16  09:00:00,6.1142246388533298,-127.76804519378743,-5.24659041563973,-45.5627208219164,-4.666820372682196,-44.688903188651469,-3.776541857002485,-72.91520141520323,13.1153719725487,0.0,-4.3291503983375609,-119.84806629165905 
 03/16  09:10:00,7.178595800022094,-130.53192145273739,-5.445653174107292,-50.20608151435408,-4.891689215957513,-49.36494993403244,-3.6559256984742207,-79.83442330929165,11.838147248186943,0.0,-3.6283513553096329,-130.21915398594025 
 03/16  09:20:00,8.20340982287712,-132.61691850146213,-5.6473577598985689,-54.62888632891304,-5.117628771446334,-53.81986252589354,-3.516776485364744,-86.52585864696585,10.512766292049492,0.0,-2.869568428377079,-140.26075692848213 
 03/16  09:30:00,9.185186305692924,-134.05010543711524,-5.851172705953559,-58.83967697816547,-5.344387101742086,-58.062044972774859,-3.357096733342132,-93.0030748960603,9.146203958854358,0.0,-2.056684025780669,-149.9904149959027 
 03/16  09:40:00,10.119935253614813,-131.72838878712128,-6.05758383496709,-61.87236594586216,-5.5726138339719,-61.12532551679669,-3.1760473552126315,-97.43768877214257,7.743705447673847,0.0,-1.1975341376692086,-156.08807448785888 
 03/16  09:50:00,11.000974133716,-129.29987161856617,-6.266240010995034,-64.78452935776068,-5.802075464038808,-64.0672091952215,-2.9735980775071768,-101.79000281760614,6.312844075474459,0.0,-0.31027819377482049,-162.1133236440155 
 03/16  10:00:00,11.818627071839274,-126.64958421707002,-6.475638354844705,-67.5602971162391,-6.0313771860680849,-66.87175482128737,-2.7507484255836518,-106.01794747335976,4.86445310240174,0.0,0.5374307793242679,-167.97533066722645 
 03/16  10:10:00,12.570790630829152,-120.48972229358333,-6.67790425101316,-69.5372884564822,-6.253304213916181,-62.49052785026083,-2.5038964340917575,-108.14861203764895,3.416131190654596,0.0,1.4576703042164355,-170.424194886333 
 03/16  10:20:00,13.250191508261196,-114.34591481807979,-6.867972122767924,-71.41305866032008,-6.47084679573004,-64.22230231782805,-2.2329550894003207,-110.18287817182204,1.9814247905740104,0.0,2.5118638915500925,-172.6882306676896 
 03/16  10:30:00,13.833211400532037,-108.13313165583623,-7.051151803525954,-73.17353473124808,-6.700509872415296,-65.73982667487758,-1.9462629059594293,-112.07739971086153,0.5652742079785185,0.0,3.6133575659412147,-174.6945965363036 
 03/16  10:40:00,14.305531423268122,-123.07167284136495,-7.228673974244202,-74.17228913919644,-6.944639334933072,-66.48870054551299,-1.648364770872604,-111.88461449323973,-0.817482671373682,0.0,4.751744291656678,-172.89616718981939 
 03/16  10:50:00,14.686036121911684,-114.10601013333644,-7.401515039023479,-75.1003688962578,-7.200565869422007,-67.15994764060202,-1.3452537734926864,-111.6790786446793,-2.127057508639382,0.0,5.911600157767907,-171.1131855043427 
 03/16  11:00:00,14.99422102239646,-105.7839828416154,-7.58036870050455,-75.94752755538002,-7.475124994861062,-67.7518097504369,-1.047242364025351,-111.41644777287775,-3.3722597739474624,0.0,7.067516518847924,-169.2586776306507 
 03/16  11:10:00,15.246100078556083,-99.28864421709568,-7.748962992718134,-77.14286787597189,-7.74927226729551,-69.18909878637601,-0.7528554660743794,-113.2240354896694,-4.637240266403751,0.0,8.216206339259088,-171.48742270054619 
 03/16  11:20:00,15.437370348619425,-92.75463548687549,-7.893941228291169,-78.22561297185189,-8.006810503283305,-70.460241017018,-0.4672824100248363,-114.8035910277938,-5.89303093766739,0.0,9.361957890287158,-173.31794937091173 
 03/16  11:30:00,15.553534517933713,-60.830687119741018,-8.011763421065325,-79.21158156606293,-8.241047094638589,-71.60069969859592,-0.15460052299386008,-116.20582946885384,-7.12825000818043,0.0,10.51130239833833,-174.86925509740287 
 03/16  11:40:00,15.55265681794549,-54.85659215696842,-8.099235668609254,-78.02051146580061,-8.44620111308086,-70.65496640208449,0.24049305567700686,-115.09792288150948,-8.333502026507631,0.0,11.673439975811789,-171.82938120558675 
 03/16  11:50:00,15.382878194917794,-48.36273171880248,-8.156245679796485,-76.94876152977645,-8.620292766319836,-69.83003397698235,0.6486340130556982,-114.1043473878542,-9.500873050725886,0.0,12.850590705429795,-169.12040842659008 
 03/16  12:00:00,15.04447303809593,-41.690938801712949,-8.185055647786385,-75.95899269392885,-8.763340402194672,-78.85719072366124,1.0794203770708464,-113.15334314072925,-10.623846903300091,0.0,14.036184401622223,-166.5731175192036 
 03/16  12:10:00,14.560376663818943,-33.56487810653516,-8.189786826183536,-74.18326114109891,-8.86575730921254,-76.52763429388597,1.5303075355388956,-110.81857003033156,-11.699175287382332,0.0,15.220475099512214,-162.46409506535248 
 03/16  12:20:00,13.950681691814453,-25.599023984491397,-8.175298101602266,-72.53375758204038,-8.915085717800821,-74.54712832514679,1.9960898431365877,-108.58566755545917,-12.725127601988334,0.0,16.393459041004009,-158.5339150186319 
 03/16  12:30:00,13.229666753077936,-17.787150967788877,-8.144547426500367,-70.98649295613973,-8.915310708842754,-72.77088787766252,2.47222435269191,-106.40010563120495,-13.69825851867995,0.0,17.54718048774339,-154.69140823544604 
 03/16  12:40:00,12.408495358964274,-16.728127295514697,-8.098978807504637,-70.4688392962787,-8.876300615700984,-78.06074424939107,2.9550529169719086,-103.44076325699007,-14.615425801009679,0.0,18.675778213474133,-149.32602471565679 
 03/16  12:50:00,11.504046467823173,-19.537194168887255,-8.039698278768129,-69.95003597895993,-8.79888061027168,-87.15452390621363,3.439031535900085,-100.56982458214634,-15.476538484029561,0.0,19.77141256482173,-144.16436569273447 
 03/16  13:00:00,10.545109295003386,-21.792813790267247,-7.969967370868062,-69.44273239743007,-8.668098599158384,-95.394727704876,3.91374682382866,-97.76405946725163,-16.2868315106939,0.0,20.820689910619877,-139.15743876348598 
 03/16  13:10:00,9.562961408516913,-23.43270837125283,-7.895541672422951,-68.630638328759,-8.463619600145194,-102.65052035364238,4.366816123975013,-94.80186786976447,-17.054718597146576,0.0,21.808914151841237,-133.98873103891948 
 03/16  13:20:00,8.580917545315515,-24.839096519315264,-7.82254088157606,-67.84793542788066,-8.171173544734302,-109.35424465165602,4.787412846261304,-91.9162233770353,-17.788178761065639,0.0,22.724026546093684,-128.99427132604388 
 03/16  13:30:00,7.613391625177883,-26.059005008365149,-7.7560244843691639,-67.07713135432641,-7.784412558183931,-115.56604695396709,5.1675310372486369,-89.09997740158497,-18.493205221089967,0.0,23.55764816245619,-124.16465441342098 
 03/16  13:40:00,6.66900968768914,-25.109014694557574,-7.699197310051886,-64.16407827670105,-7.302423250495622,-118.58799823508116,5.502209890450104,-83.76404867757947,-19.173586189940808,0.0,24.304953055593616,-114.6926284169781 
 03/16  13:50:00,5.753022725406936,-24.203458440375927,-7.6536579223520679,-61.39649151421145,-6.728414034268326,-121.22837521443171,5.788410884068526,-78.72270875159575,-19.828809910930887,0.0,24.96058679771977,-105.83962530845884 
 03/16  14:00:00,4.868760783569542,-23.292940489488957,-7.619923790724215,-58.715207065388998,-6.068901394195791,-123.46867850115541,6.02408080201667,-73.89127633994304,-20.45366613303304,0.0,25.516705694852136,-97.41446480489367 
 03/16  14:10:00,4.018996242059529,-22.066428125461699,-7.597206742914068,-55.71886651043292,-5.333236262946002,-102.55732335086577,6.209178300151507,-69.19449920801799,-21.041875156215157,0.0,25.968177762154939,-90.3642690720585 
 03/16  14:20:00,3.2107317463260189,-37.85712931231501,-7.580698262478791,-52.79363092675885,-4.5548481348473619,-105.01909626861107,6.349123496969241,-64.64291141956346,-21.584494440941854,0.0,26.318913331042496,-83.47152616490439 
 03/16  14:30:00,2.468981126784456,-34.930211444276668,-7.5672351688688199,-49.91579122856456,-3.7778808826371916,-106.60360719134406,6.449087894624881,-60.216152839635018,-22.07529267825953,0.0,26.57624921707793,-76.73964062569076 
 03/16  14:40:00,1.8174744537450352,-31.539431672928914,-7.559946567338784,-46.191761602276077,-3.0120757021059036,-105.70697231742725,6.508364664021428,-54.371607643272458,-22.515524274576593,0.0,26.74258006832906,-67.36266816125044 
 03/16  14:50:00,1.2494392123921899,-28.368653829913457,-7.5598052471416399,-42.54160359787238,-2.2502130170810235,-104.43461509259032,6.5274366716780609,-48.77598879864672,-22.904188413517205,0.0,26.81961425638019,-58.441314522765427 
 03/16  15:00:00,0.747340388243174,-25.31482088696248,-7.566704763733469,-25.470739599613809,-1.48772924576906,-102.82424855703585,6.507660016173304,-43.37217761607235,-23.237384813217888,0.0,26.807380744429339,-49.856044305880008 
 03/16  15:10:00,0.2986528560463739,-21.796640506400764,-7.593935054591384,-22.620843498307296,-0.726522541286613,-99.92657848390036,6.453575382842246,-37.19702618598103,-23.508761035051749,0.0,26.708997594297217,-40.367509770527707 
 03/16  15:20:00,-0.1040377563367656,-18.359175846889685,-7.658093260225996,-32.65397476204271,-0.013126743255270413,-96.83825020771974,6.370782604784836,-31.27008716771752,-23.71164198273459,0.0,26.529205619813639,-31.28714518588913 
 03/16  15:30:00,-0.46390734100305056,-14.971416548768503,-7.732181629120987,-28.215414958673138,0.8813240857798519,-93.5673354433493,6.266943410182648,-25.549841221893986,-23.837699399289705,0.0,26.27500881025844,-22.54525781956272 
 03/16  15:40:00,-0.7975457718175676,-10.531948561098489,-7.794064408471058,-22.972509178957809,1.7725919166132372,-82.75641592819875,6.1286002676661159,-16.484845150800994,-23.898681099541819,0.0,25.934337513161155,-7.905845147774016 
 03/16  15:50:00,-1.1007575431649457,-6.236494792712165,-7.837336375046561,-17.98125504118525,2.663612376641595,-71.99641083570805,5.950605466543493,-8.13144839245706,-23.89574326992397,0.0,25.500138020071064,5.3447179482059259 
 03/16  16:00:00,-1.3696218576260436,-2.0530131476784847,-7.8605211035583129,-13.171570023558616,3.536298309084941,-61.15163719293332,5.733669639302207,-0.3589971563897052,-23.820558209365573,0.0,24.96694121684459,17.484286292460184 
 03/16  16:10:00,-1.627053230961792,2.864329875774274,-7.858413728634332,-7.646316156576177,4.374129171851564,-37.26143347284187,5.4852144403853348,11.081056186209026,-23.660737473782775,0.0,24.337601202030329,28.701280777252124 
 03/16  16:20:00,-1.856653548032682,7.715539819688729,-7.825536104994626,-2.2329523542675817,5.150025814751189,-26.98153481565032,5.210370697929648,17.97349539767538,-23.405185867252614,0.0,23.621808436863377,39.08037631751267 
 03/16  16:30:00,-2.0506882965678416,12.401754512764,-7.759252835719053,2.977637851583495,5.83342541073489,-16.303222711638683,4.911762476990134,24.512169252757759,-23.046616979971988,0.0,22.83208146749439,48.67172665735188 
 03/16  16:40:00,-2.2087257947750915,17.499366451871539,-7.662103890667822,8.567366384259913,6.415587912674255,-7.425588521426107,4.594630501220308,30.50588804258041,-22.584958781925935,0.0,21.97821779684,57.401742761695007 
